RollLongRight,RollLongTrd,RollShortRight,RollShortTrd,rollret,theRet,ticker
1266,2420,914,2024,2.8060802,-0.00120971,FNB
1266,2421,916,2027,2.96671275,0.16063255,FNBC
1268,2425,918,2032,2.95825114,-0.00846161,FNF
1270,2428,919,2033,2.96928034,0.0110292,FNFG
1271,2432,921,2037,2.9907123,0.02143196,FNV
1272,2434,921,2037,3.01234601,0.02163371,FNWB
1272,2435,925,2042,3.02978564,0.01743963,FOE
1274,2441,928,2048,3.02801809,-0.00176755,FOF
1274,2441,929,2052,3.01788004,-0.01013805,FOR
1276,2444,930,2054,2.96086272,-0.05701732,FPP
1283,2456,933,2059,2.99198421,0.03112149,FR
1287,2463,934,2061,3.02876844,0.03678423,FRC
1296,2474,936,2072,2.98008166,-0.04868678,FRT
1296,2474,937,2074,2.96274603,-0.01733563,FSB
1299,2479,939,2076,2.9363351,-0.02641093,FSC
1299,2480,947,2088,2.7866908,-0.1496443,FSLR
1301,2484,948,2090,2.7425525,-0.0441383,FSM
1304,2488,952,2094,2.72164975,-0.02090275,FSP
1307,2491,952,2099,2.67518239,-0.04646736,FSTR
1310,2494,954,2107,2.68839363,0.01321124,FTA
1313,2498,956,2109,2.80893991,0.12054628,FTAG
1318,2507,956,2109,2.84472356,0.03578365,FTD
1319,2511,956,2111,2.86336495,0.01864139,FTGC
1319,2511,956,2111,2.86336495,0.0,FTHI
1322,2516,959,2117,2.90810982,0.04474487,FTI
1322,2516,959,2118,2.89237523,-0.01573459,FTK
1326,2522,959,2121,2.74827935,-0.14409588,FTRI
1331,2531,961,2126,2.73897818,-0.00930117,FULT
1332,2536,962,2127,2.73563138,-0.0033468,FUND
1332,2536,963,2128,2.73472352,-0.00090786,FV
1333,2538,963,2128,2.80780026,0.07307674,FWP
1334,2539,965,2134,2.78148307,-0.02631719,FYT
1336,2544,966,2135,2.72084438,-0.06063869,GAIA
1339,2551,967,2140,2.72084438,0.0,GBLIZ
1339,2553,967,2142,2.72084438,0.0,GCH
1340,2557,967,2144,2.71287524,-0.00796914,GDL
1342,2561,968,2146,2.70682528,-0.00604996,GDO
1343,2562,970,2149,2.66073936,-0.04608592,GEF
1345,2570,972,2156,2.88655388,0.22581452,GFA
1347,2573,977,2163,2.75773095,-0.12882293,GFI
1355,2583,977,2167,2.75205413,-0.00567682,GFY
1358,2586,981,2175,2.56032002,-0.19173411,GG
1361,2589,986,2188,2.48456123,-0.07575879,GGB
1365,2594,986,2188,2.52368961,0.03912838,GGN
1367,2599,986,2191,2.53059366,0.00690405,GGP
1368,2601,987,2192,2.53059366,0.0,GGZ
1369,2604,988,2194,2.52150413,-0.00908953,GHC
1370,2606,990,2198,2.49845637,-0.02304776,GHY
1372,2609,992,2203,2.55385901,0.05540264,GIFI
1374,2613,993,2204,2.57402515,0.02016614,GIM
1377,2616,994,2207,2.54729288,-0.02673227,GIMO
1378,2617,994,2207,2.55870577,0.01141289,GKOS
1380,2619,995,2208,2.45692308,-0.10178269,GLBS
1382,2621,999,2217,2.4292747,-0.02764838,GLDD
1386,2627,1002,2221,2.42716404,-0.00211066,GLDI
1388,2630,1009,2230,1.97728234,-0.4498817,GLF
1391,2634,1011,2236,1.74218659,-0.23509575,GLNG
1392,2636,1011,2236,1.67198235,-0.07020424,GLOB
1394,2641,1011,2238,1.77401295,0.1020306,GLOG
1395,2642,1011,2243,1.7472148,-0.02679815,GLRE
1395,2642,1011,2243,1.7472148,0.0,GLYC
1395,2643,1012,2246,1.7472148,0.0,GMO
1395,2643,1016,2254,1.87938245,0.13216765,GNBC
1399,2652,1018,2256,1.94677093,0.06738848,GNCMA
1399,2652,1018,2257,1.95777054,0.01099961,GNRX
1401,2655,1019,2260,1.98693714,0.0291666,GNT
1403,2658,1021,2264,1.9823352,-0.00460194,GOGO
1406,2665,1026,2282,1.98245238,0.00011718,GOLD
1410,2673,1028,2286,1.96033385,-0.02211853,GOOD
1410,2673,1028,2286,1.96033385,0.0,GOODN
1412,2676,1033,2300,2.04533192,0.08499807,GORO
1413,2679,1034,2305,1.97882301,-0.06650891,GOV
1413,2679,1034,2305,1.97882301,0.0,GPIA
1413,2681,1034,2305,1.97882301,0.0,GPIC
1414,2682,1035,2308,1.89415658,-0.08466643,GPL
1414,2686,1036,2312,1.86758331,-0.02657327,GPOR
1414,2686,1037,2313,1.86627355,-0.00130976,GRBK
1415,2688,1042,2325,1.89387566,0.02760211,GRID
1417,2692,1046,2331,1.9120164,0.01814074,GROW
1418,2694,1047,2334,1.89900196,-0.01301444,GRP.U
1420,2699,1049,2342,1.92016523,0.02116327,GRR
1420,2699,1050,2343,1.99283642,0.07267119,GSAT
1424,2705,1054,2349,2.0682928,0.07545638,GSH
1427,2711,1055,2356,1.96454239,-0.10375041,GSM
1428,2712,1057,2359,1.96454239,0.0,GSS
1430,2720,1060,2364,2.02233225,0.05778986,GST
1430,2720,1060,2365,1.999604,-0.02272825,GSV
1431,2723,1060,2365,2.08480242,0.08519842,GTE
1433,2726,1062,2371,2.10942167,0.02461925,GTLS
1433,2727,1066,2379,2.2074063,0.09798463,GURE
1435,2731,1070,2387,2.14648692,-0.06091938,GVA
1438,2737,1070,2388,2.11860604,-0.02788088,GWB
1438,2737,1073,2392,2.10468913,-0.01391691,GWPH
1440,2743,1075,2396,2.10796028,0.00327115,GXP
1440,2743,1075,2398,2.08871465,-0.01924563,GYRO
1442,2747,1077,2402,1.96306666,-0.12564799,HA
1443,2754,1078,2406,1.97746994,0.01440328,HAYN
1445,2757,1079,2409,1.96387741,-0.01359253,HBAN
1451,2767,1081,2415,2.00894483,0.04506742,HBCP
1454,2775,1081,2415,2.05359097,0.04464614,HBHC
1455,2776,1081,2415,2.05592375,0.00233278,HBHCL
1457,2783,1084,2419,1.839044,-0.21687975,HBM
1458,2785,1086,2421,1.78965877,-0.04938523,HBP
1460,2787,1086,2421,1.78770758,-0.00195119,HCJ
1461,2789,1090,2426,1.9261987,0.13849112,HCLP
1466,2800,1091,2427,1.96869685,0.04249815,HCN
1470,2806,1095,2432,1.89080926,-0.07788759,HCP
1472,2812,1097,2437,1.86012398,-0.03068528,HD
1475,2819,1100,2443,1.90607863,0.04595465,HDB
1477,2823,1101,2446,1.91715391,0.01107528,HDS
1477,2823,1101,2447,1.91715391,0.0,HEB
1478,2824,1102,2451,1.87657167,-0.04058224,HES
1479,2831,1103,2457,1.88204337,0.0054717,HFC
1479,2832,1104,2460,1.86119967,-0.0208437,HGT
1480,2833,1107,2464,1.87209104,0.01089137,HIO
1484,2840,1108,2467,1.90412964,0.0320386,HIW
1485,2842,1109,2471,1.73591575,-0.16821389,HK
1486,2847,1109,2481,1.72920713,-0.00670862,HLI
1486,2847,1109,2483,1.71681312,-0.01239401,HLT
1487,2849,1111,2486,1.7214535,0.00464038,HLX
1488,2850,1111,2486,1.72735608,0.00590258,HMHC
1488,2850,1114,2494,1.67698223,-0.05037385,HMY
1494,2862,1114,2498,1.60570858,-0.07127365,HNH
1494,2862,1116,2505,1.27543932,-0.33026926,HNR
1496,2865,1116,2509,1.24983251,-0.02560681,HNRG
1500,2872,1118,2512,1.20562731,-0.0442052,HOLI
1505,2879,1122,2517,1.19572423,-0.00990308,HOMB
1507,2885,1124,2524,1.34889272,0.15316849,HOS
1509,2890,1128,2531,1.38892316,0.04003044,HOV
1511,2896,1133,2537,1.40060658,0.01168342,HP
1511,2896,1133,2540,1.46095751,0.06035093,HPE
1515,2901,1133,2543,1.46507703,0.00411952,HPF
1522,2912,1134,2544,1.46568246,0.00060543,HPI
1530,2921,1135,2546,1.45459777,-0.01108469,HPS
1530,2921,1136,2548,1.47168677,0.017089,HQY
1533,2924,1138,2552,1.54450649,0.07281972,HR
1536,2929,1139,2556,1.53672309,-0.0077834,HRB
1536,2930,1139,2556,1.52827128,-0.00845181,HRTG
1536,2932,1140,2561,1.54486838,0.0165971,HSC
1537,2933,1142,2564,1.66873237,0.12386399,HSGX
1542,2941,1142,2564,1.64337024,-0.02536213,HTA
1545,2949,1142,2565,1.63786357,-0.00550667,HTR
1546,2952,1148,2574,1.66537362,0.02751005,HTS
1548,2955,1151,2580,1.68404088,0.01866726,HW
1551,2960,1153,2585,1.73743449,0.05339361,HWKN
1552,2961,1155,2588,1.72053187,-0.01690262,HYH
1552,2962,1157,2593,1.72459701,0.00406514,HYT
1552,2962,1157,2594,1.72459701,0.0,HYZD
1557,2969,1162,2601,1.75057392,0.02597691,IAE
1559,2971,1164,2603,1.75057392,0.0,IAF
1561,2975,1166,2611,1.94759431,0.19702039,IAG
1565,2982,1171,2619,1.94724807,-0.00034624,IBKC
1569,2988,1171,2621,1.97754755,0.03029948,IBKR
1571,2992,1171,2621,2.0054822,0.02793465,IBN
1576,2998,1174,2628,2.05344932,0.04796712,IBOC
1579,3002,1174,2629,1.97123848,-0.08221084,IBTX
1579,3003,1175,2630,1.97237393,0.00113545,ICB
1584,3010,1178,2634,1.96118453,-0.0111894,ICFI
1584,3011,1180,2637,1.9453833,-0.01580123,ICLN
1586,3015,1181,2642,1.92905116,-0.01633214,IDA
1588,3021,1182,2643,1.91740501,-0.01164615,IEUS
1588,3021,1187,2649,1.92613092,0.00872591,IF
1589,3023,1188,2650,1.92744582,0.0013149,IFEU
1595,3034,1191,2661,1.99310555,0.06565973,IFN
1597,3037,1191,2662,2.00050751,0.00740196,IFV
1600,3045,1193,2664,1.99363003,-0.00687748,IGF
1607,3053,1195,2669,1.94386423,-0.0497658,IGI
1608,3055,1198,2678,1.97857877,0.03471454,IGOV
1611,3060,1200,2684,2.00854276,0.02996399,IIF
1611,3061,1200,2684,2.0032236,-0.00531916,III
1611,3062,1201,2690,1.98419262,-0.01903098,IIIN
1617,3072,1201,2690,1.99751701,0.01332439,IIM
1618,3074,1202,2691,1.98318003,-0.01433698,IKGH
1621,3078,1207,2698,2.08398275,0.10080272,IMO
1625,3082,1210,2701,2.06668703,-0.01729572,INDY
1626,3083,1210,2705,2.09062031,0.02393328,INFY
1627,3084,1211,2707,2.04977373,-0.04084658,INSM
1629,3088,1213,2711,2.07216458,0.02239085,INT
1631,3091,1217,2717,1.96084876,-0.11131582,IO
1633,3096,1218,2722,1.98140949,0.02056073,IOC
1634,3098,1219,2724,1.97317395,-0.00823554,IOSP
1634,3098,1219,2724,1.97317395,0.0,IOTS
1637,3103,1219,2731,1.97317395,0.0,IPI
1639,3106,1219,2731,1.95626248,-0.01691147,IPKW
1645,3112,1220,2734,1.98745035,0.03118787,IRL
1647,3115,1224,2738,2.02893198,0.04148163,IRR
1648,3117,1227,2745,2.05542168,0.0264897,ISHG
1649,3118,1230,2749,2.04307312,-0.01234856,ISTR
1651,3122,1233,2754,2.07588677,0.03281365,ITCB
1653,3129,1235,2759,2.13143965,0.05555288,ITUB
1653,3131,1236,2761,2.10577856,-0.02566109,IVC
1654,3136,1236,2762,2.10735113,0.00157257,IVR
1654,3136,1237,2770,2.09735907,-0.00999206,JASO
1654,3136,1238,2772,2.02634996,-0.07100911,JAX
1657,3141,1238,2775,1.96169714,-0.06465282,JBLU
1658,3145,1238,2777,1.9298467,-0.03185044,JBR
1659,3147,1238,2780,1.86912166,-0.06072504,JBSS
1659,3148,1238,2782,1.86912166,0.0,JCTCF
1659,3150,1239,2784,1.8411491,-0.02797256,JD
1665,3159,1240,2785,1.83738958,-0.00375952,JE
1669,3164,1244,2791,1.83015251,-0.00723707,JEC
1671,3168,1245,2792,1.82124364,-0.00890887,JFC
1672,3172,1246,2799,1.84121938,0.01997574,JGV
1676,3178,1246,2803,1.83503725,-0.00618213,JHI
1678,3181,1248,2805,1.83649333,0.00145608,JHS
1681,3185,1249,2807,1.85066616,0.01417283,JHX
1682,3186,1250,2809,1.93446993,0.08380377,JMEI
1683,3188,1252,2815,1.93712227,0.00265234,JMP
1685,3190,1252,2815,1.94135062,0.00422835,JMPB
1686,3191,1253,2816,1.94135062,0.0,JMPC
1691,3198,1253,2817,1.91274626,-0.02860436,JOBS
1692,3200,1257,2823,1.71518781,-0.19755845,JOY
1694,3206,1257,2825,1.71837192,0.00318411,JPC
1698,3213,1261,2830,1.71076615,-0.00760577,JPS
1698,3214,1264,2834,1.68545597,-0.02531018,JRVR
1699,3220,1265,2836,1.70825605,0.02280008,KAI
1703,3228,1267,2839,1.69549629,-0.01275976,KALU
1703,3230,1273,2846,1.67745137,-0.01804492,KAMN
1705,3232,1276,2854,1.65678485,-0.02066652,KB
1707,3238,1276,2856,1.64505458,-0.01173027,KBR
1711,3243,1276,2856,1.62296557,-0.02208901,KCG
1712,3250,1276,2857,1.63812518,0.01515961,KEF
1714,3256,1278,2868,1.63115667,-0.00696851,KEP
1717,3260,1280,2871,1.58494323,-0.04621344,KEY
1718,3266,1281,2873,1.66295851,0.07801528,KF
1718,3266,1283,2880,1.73860502,0.07564651,KFS
1720,3268,1283,2882,1.72821539,-0.01038963,KGC
1720,3268,1283,2882,1.72821539,0.0,KHC
1726,3278,1283,2884,1.75834923,0.03013384,KIM
1726,3280,1287,2892,1.82232328,0.06397405,KLDX
1726,3280,1287,2892,1.82232328,0.0,KMPH
1726,3280,1293,2902,1.9296427,0.10731942,KMT
1728,3283,1297,2911,1.8701202,-0.0595225,KOF
1729,3284,1297,2913,1.8793224,0.0092022,KOP
1729,3284,1298,2915,1.9249303,0.0456079,KOS
1730,3289,1299,2916,1.99421406,0.06928376,KRA
1731,3293,1302,2921,2.06459119,0.07037713,KRG
1731,3293,1302,2921,2.06459119,0.0,KRNT
1737,3303,1305,2926,1.92723377,-0.13735742,KRO
1739,3306,1308,2933,1.93427199,0.00703822,KSS
1741,3309,1309,2937,1.92145234,-0.01281965,KST
1744,3312,1309,2938,1.93834922,0.01689688,KT
1744,3312,1311,2940,1.93834922,0.0,KUTV
1746,3317,1312,2942,1.95885243,0.02050321,KWEB
1751,3326,1312,2942,1.97516725,0.01631482,KWR
1755,3332,1313,2946,1.97341852,-0.00174873,KYO
1757,3337,1315,2951,1.98294081,0.00952229,LAQ
1759,3341,1316,2958,1.8356079,-0.14733291,LAYN
1763,3348,1317,2960,1.82277782,-0.01283008,LBF
1764,3349,1318,2962,1.87375269,0.05097487,LBRDA
1765,3352,1320,2967,1.87352628,-0.00022641,LBRDK
1770,3359,1321,2968,1.85773061,-0.01579567,LCNB
1773,3365,1322,2971,1.86342609,0.00569548,LDP
1773,3365,1322,2971,1.86342609,0.0,LDRI
1773,3366,1324,2974,1.91489107,0.05146498,LE
1776,3369,1327,2979,1.91922168,0.00433061,LECO
1776,3369,1328,2983,1.84860411,-0.07061757,LEI
1776,3369,1329,2985,1.8904611,0.04185699,LEJU
1776,3369,1329,2985,1.8904611,0.0,LENS
1778,3374,1329,2987,1.90956031,0.01909921,LEO
1780,3378,1331,2992,1.8708458,-0.03871451,LEU
1782,3382,1335,2999,1.91349215,0.04264635,LFL
1782,3382,1335,3000,1.86092982,-0.05256233,LGCY
1782,3383,1336,3001,1.92267205,0.06174223,LGIH
1782,3383,1336,3002,1.91946306,-0.00320899,LITE
1786,3391,1336,3004,1.92272783,0.00326477,LKFN
1787,3393,1338,3008,1.91980737,-0.00292046,LMBS
1789,3398,1341,3011,1.93459596,0.01478859,LMIA
1793,3404,1343,3017,1.9612117,0.02661574,LMT
1799,3411,1345,3021,1.95225786,-0.00895384,LNC
1801,3417,1348,3029,2.0588217,0.10656384,LNG
1802,3419,1349,3030,2.06624814,0.00742644,LNN
1807,3426,1349,3031,2.03392777,-0.03232037,LNT
1807,3427,1349,3031,2.03392777,0.0,LODE
1809,3430,1353,3038,2.00909581,-0.02483196,LOGI
1815,3442,1354,3043,1.94981909,-0.05927672,LOR
1817,3447,1354,3043,2.01828565,0.06846656,LOXO
1821,3453,1354,3045,1.79863227,-0.21965338,LPI
1824,3461,1356,3049,1.78093064,-0.01770163,LPL
1825,3464,1358,3052,1.78186154,0.0009309,LPLA
1831,3473,1358,3053,1.79492932,0.01306778,LPT
1833,3482,1360,3056,1.78674406,-0.00818526,LRN
1833,3483,1362,3060,1.87124094,0.08449688,LSCC
1837,3488,1370,3068,1.84941206,-0.02182888,LTC
1837,3488,1370,3070,1.88331361,0.03390155,LTRX
1840,3492,1372,3072,1.85396263,-0.02935098,LTXB
1842,3497,1372,3077,1.85903882,0.00507619,LVHD
1845,3502,1372,3077,1.84152071,-0.01751811,LVNTA
1846,3504,1376,3086,1.84770554,0.00618483,LVS
1848,3507,1377,3087,1.90033043,0.05262489,LXFT
1851,3513,1379,3098,2.21816596,0.31783553,LXU
1857,3521,1381,3100,2.13172649,-0.08643947,LYB
1860,3529,1382,3101,2.12522679,-0.0064997,MAA
1862,3537,1383,3104,2.10338646,-0.02184033,MAC
1867,3542,1383,3108,2.13056887,0.02718241,MANT
1867,3544,1385,3110,2.10940465,-0.02116422,MARK
1870,3551,1388,3114,2.11067344,0.00126879,MBFI
1870,3551,1388,3115,2.10784567,-0.00282777,MBSD
1870,3554,1391,3120,2.32273087,0.2148852,MBT
1870,3555,1393,3122,2.34801834,0.02528747,MC
1873,3563,1393,3123,2.364618,0.01659966,MCA
1876,3572,1395,3130,2.54814022,0.18352222,MCHI
1878,3576,1396,3132,2.59220135,0.04406113,MCHX
1878,3576,1396,3132,2.59220135,0.0,MCRN
1880,3580,1400,3136,2.63370453,0.04150318,MDC
1882,3584,1400,3138,2.66663546,0.03293093,MDIV
1884,3586,1405,3145,2.65999298,-0.00664248,MDM
1884,3587,1407,3150,2.6461514,-0.01384158,MDR
1885,3592,1409,3153,2.61599091,-0.03016049,MDU
1889,3597,1410,3154,2.6064464,-0.00954451,MEN
1893,3603,1414,3160,2.6064464,0.0,MEOH
1893,3605,1417,3165,2.60048975,-0.00595665,MET
1898,3611,1418,3167,2.60761613,0.00712638,MFA
1898,3613,1419,3169,2.61499021,0.00737408,MFD
1898,3627,1420,3171,2.60611213,-0.00887808,MFM
1898,3628,1421,3172,2.61169086,0.00557873,MFO
1904,3636,1423,3174,2.61095341,-0.00073745,MFT
1908,3642,1426,3180,2.67123714,0.06028373,MGEE
1908,3643,1427,3184,2.5332514,-0.13798574,MGH
1910,3645,1430,3191,2.46767143,-0.06557997,MGN
1913,3649,1430,3194,2.39710197,-0.07056946,MGNX
1917,3657,1431,3196,2.38622313,-0.01087884,MGU
1919,3661,1433,3198,2.40587488,0.01965175,MHF
1923,3666,1434,3201,2.39251932,-0.01335556,MHG
1923,3667,1434,3201,2.3932777,0.00075838,MHI
1925,3670,1435,3204,2.38614755,-0.00713015,MHN
1925,3672,1436,3207,2.3944417,0.00829415,MHNC
1927,3676,1439,3214,2.38781198,-0.00662972,MIN
1929,3680,1441,3217,2.45605812,0.06824614,MIND
1931,3685,1442,3218,2.35884389,-0.09721423,MITT
1938,3696,1442,3218,2.34201511,-0.01682878,MIY
1940,3699,1447,3227,2.43281314,0.09079803,MLI
1943,3702,1452,3232,2.45467632,0.02186318,MMI
1945,3706,1452,3232,2.45038546,-0.00429086,MMV
1949,3714,1452,3232,2.44131006,-0.0090754,MNE
1949,3714,1453,3233,2.46023807,0.01892801,MNI
1951,3717,1453,3234,2.4880089,0.02777083,MNK
1954,3722,1455,3239,2.50176521,0.01375631,MNRK
1955,3725,1458,3243,2.52882371,0.0270585,MOC
1961,3732,1460,3248,2.51600315,-0.01282056,MOD
1963,3738,1462,3255,2.51372966,-0.00227349,MON
1965,3742,1465,3263,2.35391001,-0.15981965,MOS
1966,3744,1467,3267,2.30545048,-0.04845953,MOSY
1968,3747,1469,3271,2.31469123,0.00924075,MPA
1971,3751,1471,3273,2.30373408,-0.01095715,MPW
1975,3756,1471,3274,2.2998895,-0.00384458,MQT
1981,3763,1471,3276,2.28184433,-0.01804517,MQY
1981,3764,1471,3277,2.28184433,0.0,MRKT
1984,3771,1471,3283,2.28828416,0.00643983,MRLN
1986,3774,1472,3285,2.29511396,0.0068298,MRO
1992,3784,1473,3286,2.05386779,-0.24124617,MSB
1994,3786,1475,3291,2.04594739,-0.0079204,MSD
1999,3794,1479,3298,1.99884423,-0.04710316,MSEX
2003,3801,1481,3300,2.00403718,0.00519295,MSF
2005,3804,1490,3315,2.04464226,0.04060508,MT
2008,3808,1492,3321,1.98574732,-0.05889494,MTB
2014,3815,1492,3322,1.99929247,0.01354515,MTD
2014,3817,1492,3324,1.99929247,0.0,MTDR
2015,3818,1492,3326,1.98492102,-0.01437145,MTGE
2018,3823,1494,3330,1.93962886,-0.04529216,MTL
2020,3829,1495,3331,2.06611329,0.12648443,MTOR
2022,3835,1498,3340,2.02165559,-0.0444577,MTRX
2023,3840,1500,3344,2.08796753,0.06631194,MTSC
2027,3847,1500,3346,2.1106801,0.02271257,MTT
2028,3850,1504,3354,2.04538789,-0.06529221,MTW
2030,3854,1507,3360,2.12620812,0.08082023,MTZ
2030,3857,1507,3361,2.12001613,-0.00619199,MUC
2036,3866,1508,3362,2.14537184,0.02535571,MUE
2039,3872,1508,3362,2.13420923,-0.01116261,MUH
2042,3876,1508,3363,2.13925974,0.00505051,MUI
2046,3883,1510,3368,2.1522445,0.01298476,MUJ
2048,3888,1513,3374,2.02657173,-0.12567277,MUR
2050,3890,1516,3377,2.01669469,-0.00987704,MUSA
2052,3893,1522,3387,2.07272974,0.05603505,MUX
2055,3899,1522,3389,2.05305511,-0.01967463,MVF
2057,3904,1528,3398,2.2670172,0.21396209,MVG
2060,3909,1532,3404,2.28725401,0.02023681,MVO
2065,3919,1533,3407,2.29957517,0.01232116,MVT
2066,3920,1538,3412,2.29957517,0.0,MXC
2068,3923,1539,3415,2.28107991,-0.01849526,MXE
2071,3929,1539,3415,2.29191838,0.01083847,MXF
2071,3930,1540,3421,2.2849473,-0.00697108,MXWL
2073,3935,1540,3423,2.27154351,-0.01340379,MYC
2075,3940,1541,3426,2.27038554,-0.00115797,MYCC
2076,3945,1541,3426,2.28324397,0.01285843,MYD
2079,3950,1544,3432,2.25081926,-0.03242471,MYE
2081,3959,1547,3437,2.24735822,-0.00346104,MYI
2086,3966,1547,3437,2.24065259,-0.00670563,MYJ
2088,3971,1548,3439,2.25732234,0.01666975,MYN
2090,3977,1549,3443,2.18807066,-0.06925168,MYRG
2094,3985,1551,3458,2.20291807,0.01484741,NAT
2095,3989,1552,3459,2.17602038,-0.02689769,NATL
2098,3996,1555,3464,2.27774821,0.10172783,NATR
2105,4007,1558,3468,2.03241411,-0.2453341,NAV
2107,4016,1558,3469,2.01894513,-0.01346898,NBB
2111,4022,1558,3469,2.02389366,0.00494853,NBD
2119,4032,1559,3473,2.00718513,-0.01670853,NBH
2123,4039,1561,3477,2.02157347,0.01438834,NBHC
2125,4043,1565,3482,2.10662305,0.08504958,NBL
2129,4052,1565,3482,2.09795965,-0.0086634,NBO
2130,4053,1567,3486,2.01382153,-0.08413812,NBR
2135,4061,1570,3493,1.94439749,-0.06942404,NBTB
2137,4066,1571,3497,1.86535736,-0.07904013,NCLH
2137,4066,1571,3498,1.86707193,0.00171457,NCOM
2137,4066,1572,3499,1.83428211,-0.03278982,NCQ
2138,4067,1573,3504,1.74537368,-0.08890843,NE
2140,4072,1575,3508,1.73474292,-0.01063076,NEA
2141,4074,1577,3514,2.07285272,0.3381098,NEM
2141,4074,1577,3514,2.07285272,0.0,NEOS
2144,4082,1577,3516,2.10928604,0.03643332,NEV
2144,4082,1577,3516,2.10928604,0.0,NEWTZ
2145,4086,1577,3517,2.05967549,-0.04961055,NFG
2146,4090,1577,3520,2.05218828,-0.00748721,NFLX
2147,4094,1578,3521,2.09719126,0.04500298,NFX
2151,4103,1579,3523,2.0689645,-0.02822676,NG
2156,4109,1579,3527,2.23849533,0.16953083,NGD
2160,4116,1581,3530,2.23010702,-0.00838831,NGG
2160,4118,1581,3530,2.33040267,0.10029565,NGHC
2163,4124,1581,3530,2.2583469,-0.07205577,NGS
2169,4137,1582,3534,2.27216534,0.01381844,NHS
2173,4146,1582,3538,2.2872818,0.01511646,NI
2174,4150,1583,3542,2.2872818,0.0,NID
2175,4152,1584,3543,2.28952979,0.00224799,NIQ
2178,4155,1585,3547,2.25000656,-0.03952323,NJR
2184,4164,1589,3554,2.25624844,0.00624188,NJV
2184,4165,1589,3554,2.24076825,-0.01548019,NK
2186,4170,1592,3560,2.14987939,-0.09088886,NKA
2188,4177,1593,3564,2.05519168,-0.09468771,NKE
2190,4179,1594,3566,2.05977716,0.00458548,NKG
2193,4186,1597,3571,2.09018653,0.03040937,NLY
2193,4189,1598,3573,2.10937691,0.01919038,NMS
2193,4192,1601,3579,2.08958272,-0.01979419,NMT
2193,4193,1602,3584,2.0943854,0.00480268,NMY
2196,4200,1602,3587,2.11121403,0.01682863,NMZ
2200,4206,1603,3589,2.11359255,0.00237852,NNC
2203,4212,1604,3591,2.16896242,0.05536987,NNN
2205,4216,1606,3595,2.16896242,0.0,NNVC
2209,4221,1607,3597,2.15875497,-0.01020745,NNY
2210,4223,1608,3598,2.11142872,-0.04732625,NOA
2211,4226,1608,3601,2.11142872,0.0,NOMD
2212,4227,1608,3601,2.10291396,-0.00851476,NORD
2213,4231,1611,3607,2.15072895,0.04781499,NOV
2214,4233,1612,3610,2.13208245,-0.0186465,NOW
2216,4237,1612,3611,2.14110567,0.00902322,NPF
2219,4241,1612,3613,2.14696375,0.00585808,NPI
2219,4243,1613,3615,2.18975094,0.04278719,NPK
2225,4250,1614,3616,2.19544663,0.00569569,NPM
2229,4259,1615,3617,2.16695903,-0.0284876,NPP
2231,4263,1616,3620,2.18020237,0.01324334,NPV
2237,4270,1617,3622,2.17496645,-0.00523592,NQP
2239,4275,1617,3623,2.18234917,0.00738272,NQS
2243,4281,1619,3627,1.85598031,-0.32636886,NR
2244,4285,1620,3631,1.85598031,0.0,NRCIA
2245,4287,1620,3632,1.85993548,0.00395517,NRF-PA
2247,4291,1621,3634,1.85913503,-0.00080045,NRK
2249,4294,1622,3635,1.86510452,0.00596949,NRO
2255,4301,1625,3648,1.69171061,-0.17339391,NRT
2257,4305,1625,3651,1.69171061,0.0,NSPR
2259,4310,1629,3655,1.74817228,0.05646167,NSTG
2261,4314,1632,3663,1.8446096,0.09643732,NSU
2263,4319,1634,3667,1.90394959,0.05933999,NTI
2263,4320,1637,3671,1.89260813,-0.01134146,NTP
2265,4324,1638,3675,1.87047885,-0.02212928,NTRS
2268,4327,1639,3677,1.86685959,-0.00361926,NTX
2270,4329,1641,3682,1.79489298,-0.07196661,NTZ
2270,4331,1644,3687,1.75622472,-0.03866826,NUE
2271,4337,1644,3687,1.73663568,-0.01958904,NUM
2271,4338,1645,3691,1.70994517,-0.02669051,NURO
2271,4341,1645,3691,1.70393914,-0.00600603,NUV
2271,4344,1647,3694,1.70221125,-0.00172789,NUW
2271,4347,1649,3696,1.69700656,-0.00520469,NVEC
2279,4357,1649,3697,1.72049054,0.02348398,NVG
2285,4367,1649,3698,1.76316332,0.04267278,NVO
2285,4368,1649,3699,1.76316332,0.0,NVRO
2290,4376,1649,3701,1.78373875,0.02057543,NWE
2290,4378,1649,3701,1.78128677,-0.00245198,NWHM
2294,4384,1651,3704,1.79642853,0.01514176,NWN
2294,4385,1657,3712,1.85294878,0.05652025,NWPX
2294,4386,1659,3714,1.86211133,0.00916255,NWS
2294,4387,1661,3718,1.88555716,0.02344583,NWSA
2295,4388,1670,3730,1.87403724,-0.01151992,NX
2296,4390,1672,3732,1.86758767,-0.00644957,NXC
2297,4391,1672,3732,1.86758767,0.0,NXEO
2298,4395,1672,3732,1.86223803,-0.00534964,NXJ
2302,4401,1672,3733,1.84998781,-0.01225022,NXP
2305,4406,1672,3733,1.85147644,0.00148863,NXQ
2311,4416,1673,3737,1.85140155,-7.489e-05,NXR
2313,4423,1674,3738,1.83092181,-0.02047974,NYCB
2313,4427,1674,3738,1.82585851,-0.0050633,NZF
