RollLongRight,RollLongTrd,RollShortRight,RollShortTrd,rollret,theRet,ticker
234,537,78,495,3.67660553,0.0,VIPS
234,537,78,495,3.67660553,0.0,VISI
234,537,78,495,3.67660553,0.0,VISN
235,538,78,495,3.68168168,0.00507615,VIVO
235,538,78,495,3.68168168,0.0,VKQ
235,538,78,495,3.68168168,0.0,VLGEA
235,538,79,496,3.70564222,0.02396054,VLO
236,539,79,496,3.69807462,-0.0075676,VLRS
236,539,79,496,3.69807462,0.0,VLT
236,539,79,496,3.69807462,0.0,VLY
236,539,79,496,3.69807462,0.0,VMBS
236,539,79,496,3.69807462,0.0,VMC
236,539,79,496,3.69807462,0.0,VMEM
237,540,79,497,3.70564064,0.00756602,VMI
237,540,79,497,3.70564064,0.0,VMW
237,540,79,497,3.70564064,0.0,VNDA
237,540,79,498,3.70602356,0.00038292,VNO-PG
237,540,79,498,3.70602356,0.0,VNO-PI
237,540,79,498,3.70602356,0.0,VNO-PK
238,541,79,498,3.70369621,-0.00232735,VNO-PL
238,541,79,498,3.70369621,0.0,VNQI
238,541,79,498,3.70369621,0.0,VNTV
238,543,79,498,3.70369621,0.0,VONE
239,544,79,498,3.70991956,0.00622335,VONG
239,544,79,498,3.70991956,0.0,VONV
239,544,79,499,3.71374691,0.00382735,VOYA
239,544,79,499,3.71374691,0.0,VPG
239,544,79,499,3.71374691,0.0,VR
239,544,79,499,3.71374691,0.0,VRNS
239,544,79,499,3.71374691,0.0,VRNT
239,544,79,499,3.71374691,0.0,VRSK
239,544,79,499,3.71374691,0.0,VRSN
239,544,79,499,3.71374691,0.0,VRTU
239,544,79,499,3.71374691,0.0,VRTV
239,544,79,499,3.71374691,0.0,VRTX
239,544,79,499,3.71374691,0.0,VSAR
239,544,79,499,3.71374691,0.0,VSEC
240,545,79,499,3.67771452,-0.03603239,VSH
240,545,79,499,3.67771452,0.0,VSI
240,545,80,500,3.68818582,0.0104713,VSLR
240,545,80,500,3.68818582,0.0,VTHR
240,545,80,501,3.6887907,0.00060488,VTIP
240,545,80,501,3.6887907,0.0,VTL
240,545,80,501,3.6887907,0.0,VTRB
240,545,80,501,3.6887907,0.0,VTVT
240,545,80,501,3.6887907,0.0,VTWG
240,545,80,501,3.6887907,0.0,VTWO
240,545,80,501,3.6887907,0.0,VTWV
240,545,80,501,3.6887907,0.0,VUSE
240,545,81,502,3.69010178,0.00131108,VVI
240,545,81,502,3.69010178,0.0,VVR
240,545,81,502,3.69010178,0.0,VWR
240,545,81,502,3.69010178,0.0,VXDN
240,545,81,502,3.69010178,0.0,VXUP
240,545,81,502,3.69010178,0.0,VXUS
240,545,81,503,3.6956493,0.00554752,WAB
240,545,81,503,3.6956493,0.0,WABC
240,545,81,503,3.6956493,0.0,WAFD
241,546,81,503,3.70852391,0.01287461,WAGE
242,547,81,503,3.71970786,0.01118395,WAL
242,547,81,503,3.71970786,0.0,WASH
242,547,81,503,3.71970786,0.0,WAT
242,548,81,503,3.71970786,0.0,WBA
242,548,81,503,3.71970786,0.0,WBC
242,548,81,503,3.71970786,0.0,WBK
242,548,81,503,3.71970786,0.0,WBS
243,549,81,503,3.71894947,-0.00075839,WCG
243,549,81,503,3.71894947,0.0,WCIC
244,550,81,503,3.72394154,0.00499207,WD
244,550,81,503,3.72394154,0.0,WDAY
244,550,81,503,3.72394154,0.0,WDC
245,552,81,503,3.75191188,0.02797034,WDFC
245,552,81,506,3.75191188,0.0,WES
245,552,81,506,3.75191188,0.0,WETF
245,552,81,506,3.75191188,0.0,WEX
245,552,81,506,3.75191188,0.0,WEYS
245,552,81,506,3.75191188,0.0,WF
245,552,81,506,3.75191188,0.0,WFBI
245,552,81,506,3.75191188,0.0,WFC
245,552,81,506,3.75191188,0.0,WFC-PJ
245,552,81,506,3.75191188,0.0,WFD
245,552,81,506,3.75191188,0.0,WGO
245,552,81,506,3.75191188,0.0,WGP
245,552,81,507,3.76804591,0.01613403,WHG
247,554,81,507,3.79167284,0.02362693,WHR
247,554,81,507,3.79167284,0.0,WIBC
247,555,81,507,3.79617735,0.00450451,WIFI
247,555,81,507,3.79617735,0.0,WINA
247,555,81,508,3.79807165,0.0018943,WIRE
247,555,81,508,3.79807165,0.0,WIT
247,555,81,508,3.79807165,0.0,WK
247,555,81,508,3.79807165,0.0,WLDN
247,555,81,508,3.79807165,0.0,WLFC
247,555,81,508,3.79807165,0.0,WLH
247,555,81,508,3.79807165,0.0,WLTW
247,555,81,508,3.79807165,0.0,WM
247,555,81,510,3.79807165,0.0,WMIH
247,555,81,511,3.80292516,0.00485351,WMS
247,556,81,513,3.81458358,0.01165842,WNRL
247,556,81,516,3.81458358,0.0,WOOD
247,556,81,516,3.81458358,0.0,WOOF
247,556,81,516,3.81458358,0.0,WPC
248,557,81,516,3.81543844,0.00085486,WPPGY
248,558,81,516,3.81543844,0.0,WPXP
248,558,81,516,3.81543844,0.0,WRB
248,558,81,516,3.81543844,0.0,WRI
248,560,81,516,3.81543844,0.0,WSBC
248,560,81,516,3.81543844,0.0,WSBF
248,560,81,516,3.81543844,0.0,WSFS
248,560,81,516,3.81543844,0.0,WST
248,560,81,516,3.81543844,0.0,WSTC
248,560,81,516,3.81543844,0.0,WTBA
248,560,81,516,3.81543844,0.0,WTFC
248,561,81,516,3.81649166,0.00105322,WTFCM
249,563,81,516,3.82939125,0.01289959,WTS
249,563,81,516,3.82939125,0.0,WU
249,563,82,517,3.86255289,0.03316164,WUBA
249,563,82,517,3.86255289,0.0,WVFC
249,563,82,517,3.86255289,0.0,WWAV
249,563,82,517,3.86255289,0.0,WWD
249,563,82,517,3.86255289,0.0,WWE
249,563,82,517,3.86255289,0.0,WY
249,563,82,517,3.86255289,0.0,WYN
249,563,82,517,3.86255289,0.0,XCRA
249,563,82,517,3.86255289,0.0,XEC
249,563,82,517,3.86255289,0.0,XIN
251,565,82,517,3.9017736,0.03922071,XIV
251,565,82,517,3.9017736,0.0,XL
251,565,82,517,3.9017736,0.0,XLNX
252,566,82,517,3.95263958,0.05086598,XLRN
252,566,82,517,3.95263958,0.0,XNCR
252,566,82,517,3.95263958,0.0,XNET
252,566,82,517,3.95263958,0.0,XNPT
252,566,82,517,3.95263958,0.0,XNY
252,566,82,517,3.95263958,0.0,XOM
252,566,82,517,3.95263958,0.0,XON
252,566,82,517,3.95263958,0.0,XOXO
252,566,82,518,3.95263958,0.0,XPO
252,566,82,518,3.95263958,0.0,XRA
252,566,82,518,3.95263958,0.0,XRM
252,566,82,519,3.96126032,0.00862074,XRX
253,567,82,519,3.96374479,0.00248447,XTLY
253,567,82,519,3.96374479,0.0,XXIA
253,567,82,519,3.96374479,0.0,XYL
253,567,82,520,3.97259389,0.0088491,Y
253,567,82,520,3.97259389,0.0,YDKN
253,567,82,520,3.97259389,0.0,YGE
253,567,82,520,3.97259389,0.0,YHOO
253,567,82,521,3.97331164,0.00071775,YLCO
253,567,82,521,3.97331164,0.0,YPF
253,567,82,521,3.97331164,0.0,YRCW
254,568,82,521,4.00995032,0.03663868,YRD
254,568,82,521,4.00995032,0.0,YUM
254,568,82,521,4.00995032,0.0,YZC
254,568,82,521,4.00995032,0.0,ZAIS
254,569,82,521,4.00995032,0.0,ZB-PA
254,569,82,521,4.00995032,0.0,ZBH
254,569,83,522,4.07288939,0.06293907,ZBIO
254,569,83,522,4.07288939,0.0,ZBRA
254,569,83,522,4.07288939,0.0,ZEN
254,569,83,522,4.07288939,0.0,ZF
254,569,83,522,4.07288939,0.0,ZGNX
254,569,83,522,4.07288939,0.0,ZION
254,569,83,522,4.07288939,0.0,ZIONW
254,569,83,522,4.07288939,0.0,ZIOP
254,569,83,522,4.07288939,0.0,ZIV
254,569,83,522,4.07288939,0.0,ZIXI
254,569,83,522,4.07288939,0.0,ZLTQ
254,569,83,522,4.07288939,0.0,ZNGA
254,569,83,522,4.07288939,0.0,ZNH
255,570,83,522,4.08721079,0.0143214,ZOES
255,570,83,522,4.08721079,0.0,ZTR
255,570,83,522,4.08721079,0.0,ZTS
